Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,Device Type,Login Successful,Is Attack IP,Is Account Takeover
2020-03-11 09:02:29.993,6147543193967175966,,51.175.97.25,NO,Oslo County,Oslo,29695,desktop,True,False,False
2020-03-11 09:11:45.371,-4472113092021935350,,80.203.253.218,NO,Oslo County,Oslo,15659,desktop,True,False,False
2020-03-11 09:25:47.916,4787205984637370875,,87.248.6.83,NO,Innlandet,Gjøvik,29492,desktop,True,False,False
2020-03-11 09:32:01.004,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 09:41:23.784,-3441794064668541126,,109.247.87.223,NO,Nordland,Bodø,29695,mobile,True,False,False
2020-03-11 09:43:46.968,4333090989486172342,,37.191.148.41,NO,Oslo County,Oslo,57963,desktop,True,False,False
2020-03-11 09:46:19.027,4770693049962234504,,158.149.137.8,NO,-,-,29492,mobile,True,False,False
2020-03-11 09:48:13.105,4856007174062145626,,10.0.77.130,NO,Møre og Romsdal,Ålesund,29695,desktop,True,False,False
2020-03-11 09:49:34.981,-7134890500077051386,,10.0.8.252,IT,-,-,207674,desktop,True,True,False
2020-03-11 10:00:01.902,-3668302838346510339,,91.218.186.102,NO,-,-,49788,desktop,True,False,False
2020-03-11 10:09:38.010,2718732674147779465,,10.0.74.174,NO,-,-,29695,mobile,False,False,False
2020-03-11 10:11:11.519,-1641243509362012283,,193.30.111.29,GB,-,-,52075,desktop,True,False,False
2020-03-11 10:13:23.059,-2883240843621272236,,152.93.142.91,NO,Rogaland,Sandnes,29695,mobile,True,False,False
2020-03-11 10:15:59.925,-7166133014484708375,,89.162.63.191,NO,Nordland,Mo i Rana,29695,mobile,True,False,False
2020-03-11 10:31:30.448,6647990587291882020,,209.236.117.231,US,-,-,393398,mobile,True,True,False
2020-03-11 10:41:44.589,4209372968855544428,,122.129.211.87,KR,-,-,18168,mobile,False,False,False
2020-03-11 10:45:23.883,4924946594527455219,,152.93.234.162,NO,-,-,29695,desktop,True,False,False
2020-03-11 10:50:48.853,-7355809216051411580,,5.45.156.120,NO,Nordland,Sortland,208966,mobile,True,False,False
2020-03-11 11:00:51.184,4968743199134474245,,81.167.140.90,NO,Innlandet,Brumunddal,29695,tablet,True,False,False
2020-03-11 11:05:36.297,497798784239140547,,152.93.139.225,NO,Rogaland,Sandnes,29695,mobile,True,False,False
2020-03-11 11:30:20.478,-3215277593390961715,,185.12.59.82,NO,Oslo County,Oslo,50304,desktop,True,False,False
2020-03-11 11:33:20.065,-5903976024477749181,,92.220.43.183,NO,Vestland,Bergen,29695,mobile,True,False,False
2020-03-11 11:43:56.249,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 11:44:37.767,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 11:44:39.316,4800238176798814722,,51.174.147.220,NO,Vestfold og Telemark,Tønsberg,29695,desktop,True,False,False
2020-03-11 11:49:38.896,-1486011155944739817,,10.1.37.48,IN,Rajasthan,Kapasan,132996,mobile,True,False,False
2020-03-11 11:56:31.242,454652179964526035,31.0,89.162.114.135,NO,Troms og Finnmark,Tromsø,29695,mobile,True,False,False
2020-03-11 12:04:30.902,-9087105060219911723,,79.160.122.159,NO,Viken,Sarpsborg,29695,desktop,True,False,False
2020-03-11 12:08:28.033,454652179964526035,,89.162.114.135,NO,Troms og Finnmark,Tromsø,29695,mobile,True,False,False
2020-03-11 12:09:04.663,454652179964526035,,62.73.226.130,NO,-,-,25400,mobile,True,False,False
2020-03-11 12:09:48.956,-9087105060219911723,,79.160.122.159,NO,Viken,Sarpsborg,29695,desktop,True,False,False
2020-03-11 12:10:56.104,454652179964526035,60.0,89.162.114.135,NO,Troms og Finnmark,Tromsø,29695,mobile,True,False,False
2020-03-11 12:15:31.264,-9087105060219911723,,79.160.122.159,NO,Viken,Sarpsborg,29695,desktop,True,False,False
2020-03-11 12:27:14.005,454652179964526035,,89.162.114.135,NO,Troms og Finnmark,Tromsø,29695,mobile,True,False,False
2020-03-11 12:27:48.335,-7134890500077051386,,10.0.8.252,IT,-,-,207674,desktop,True,True,False
2020-03-11 12:45:06.721,-1659671752572245437,,80.203.120.223,NO,Viken,Fetsund,15659,mobile,True,False,False
2020-03-11 12:48:28.073,-9087105060219911723,,213.167.121.125,NO,Nordland,Sortland,29695,desktop,True,False,False
2020-03-11 12:55:11.013,780876707792467072,,62.8.128.117,GR,-,-,20676,mobile,True,False,False
2020-03-11 12:55:55.317,780876707792467072,,62.8.128.117,GR,-,-,20676,mobile,True,False,False
2020-03-11 12:57:37.420,780876707792467072,,62.8.128.117,GR,-,-,20676,mobile,True,False,False
2020-03-11 13:00:48.360,6411337093567563398,,51.174.188.50,NO,Vestfold og Telemark,Sem,29695,desktop,False,False,False
2020-03-11 13:02:36.495,6411337093567563398,,51.174.188.50,NO,Vestfold og Telemark,Sem,29695,desktop,True,False,False
2020-03-11 13:04:04.977,-9087105060219911723,,213.167.121.125,NO,Nordland,Sortland,29695,desktop,True,False,False
2020-03-11 13:07:33.197,6847739732680311987,,37.191.135.90,NO,Oslo County,Oslo,57963,desktop,True,False,False
2020-03-11 13:09:55.958,-3070954132687810180,,84.209.227.65,NO,Oslo County,Oslo,41164,desktop,True,False,False
2020-03-11 13:24:49.280,-4759388357251555832,,80.69.194.227,DE,Hesse,Gudensberg,20810,mobile,True,False,False
2020-03-11 13:33:16.273,-9087105060219911723,,79.161.241.45,NO,-,-,29695,desktop,True,False,False
2020-03-11 13:38:14.875,-6205736528726708731,,158.248.221.191,NO,-,-,29695,desktop,True,False,False
2020-03-11 13:51:06.169,-4859224290734297109,,92.220.233.100,NO,Vestfold og Telemark,Sandefjord,29695,mobile,True,False,False
2020-03-11 14:02:32.189,3213010552360010807,,92.221.15.174,NO,Rogaland,Stavanger,29695,mobile,True,False,False
2020-03-11 14:10:49.894,7238386805650370041,,31.42.11.126,PL,Silesia,Częstochowa,49528,mobile,True,True,False
2020-03-11 14:17:56.817,-8432292859914925061,,152.93.116.95,NO,Rogaland,Sandnes,29695,desktop,True,False,False
2020-03-11 14:20:31.351,7238386805650370041,,31.42.11.126,PL,Silesia,Częstochowa,49528,mobile,True,True,False
2020-03-11 14:26:15.243,7330783291725329025,,188.228.104.49,NO,-,-,29695,desktop,True,False,False
2020-03-11 14:27:09.026,-8432292859914925061,,152.93.116.95,NO,Rogaland,Sandnes,29695,tablet,True,False,False
2020-03-11 14:32:23.507,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 14:35:00.817,-4140614385245350086,,77.106.140.80,NO,Innlandet,Lillehammer,29492,desktop,True,False,False
2020-03-11 15:08:50.143,4787205984637370875,,81.167.118.128,NO,Nordland,Sorvagen,29695,mobile,True,False,False
2020-03-11 15:17:18.075,-1610098395153478344,,80.239.61.170,NO,Rogaland,Bryne,25400,tablet,False,False,False
2020-03-11 15:23:06.252,4209372968855544428,,122.129.211.87,KR,-,-,18168,mobile,False,False,False
2020-03-11 15:26:37.754,-6237359932117884360,,10.0.77.217,NO,-,-,29695,desktop,True,False,False
2020-03-11 15:36:29.280,2083943343204990257,,92.220.189.61,NO,Troms og Finnmark,Harstad,29695,desktop,True,False,False
2020-03-11 15:44:20.776,6171584243124033692,,139.164.26.145,NO,-,-,29695,mobile,True,False,False
2020-03-11 15:45:22.746,-8199042049691555462,,37.97.27.58,NO,-,-,29695,desktop,True,False,False
2020-03-11 15:57:09.973,6171584243124033692,,139.164.26.145,NO,-,-,29695,mobile,True,False,False
2020-03-11 15:58:42.352,-503957870170563226,,92.220.137.43,NO,Vestland,Stord,29695,desktop,True,False,False
2020-03-11 16:04:10.927,2509936531910309414,,158.248.176.163,NO,-,-,29695,mobile,True,False,False
2020-03-11 16:10:39.497,6411337093567563398,,51.174.188.50,NO,Vestfold og Telemark,Sem,29695,desktop,True,False,False
2020-03-11 16:13:02.032,-3215277593390961715,,185.12.59.82,NO,Oslo County,Oslo,50304,desktop,True,False,False
2020-03-11 16:13:27.679,-704620411053885127,451.0,37.191.152.36,NO,Oslo County,Oslo,57963,mobile,True,False,False
2020-03-11 16:22:07.871,2509936531910309414,,158.248.176.163,NO,-,-,29695,mobile,True,False,False
2020-03-11 16:24:22.178,-5974299482470233950,,92.220.21.86,NO,Viken,Hasle,29695,mobile,True,False,False
2020-03-11 16:28:50.714,5442853560519803949,,79.161.75.173,NO,-,Odda,29695,desktop,True,False,False
2020-03-11 16:36:06.686,5442853560519803949,,79.161.75.173,NO,-,Odda,29695,mobile,True,False,False
2020-03-11 16:38:32.609,1630439589193927680,,37.97.3.226,NO,-,-,29695,desktop,True,False,False
2020-03-11 16:50:12.660,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 16:50:56.815,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 16:57:12.686,-7491406508237674036,453.0,51.175.186.107,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-11 17:03:03.618,7112679240963616459,608.0,23.5.51.205,NO,Oslo County,Oslo,41164,mobile,True,False,False
2020-03-11 17:34:44.135,-7119921936545045249,,10.0.71.51,NO,-,-,29695,mobile,True,False,False
2020-03-11 17:38:40.754,-4804910042434189187,,10.0.74.233,NO,-,-,29695,mobile,True,False,False
2020-03-11 17:57:05.442,6847739732680311987,522.0,10.0.56.212,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-11 18:01:05.533,-262334242842878167,,79.160.222.81,NO,Viken,Reistad,29695,mobile,True,False,False
2020-03-11 18:23:33.122,-3643185269341402774,,79.160.92.11,NO,Viken,Gol,29695,tablet,False,False,False
2020-03-11 18:26:14.782,-4804910042434189187,,10.0.74.233,NO,-,-,29695,mobile,True,False,False
2020-03-11 18:26:37.522,-3643185269341402774,,79.160.92.11,NO,Viken,Gol,29695,tablet,True,False,False
2020-03-11 18:37:01.034,-832186397547409480,,10.0.160.55,NO,Viken,Krokstadelva,8478,mobile,True,False,False
2020-03-11 18:43:45.832,-3733036942337294234,,79.160.179.100,NO,Vestfold og Telemark,Tønsberg,29695,desktop,True,False,False
2020-03-11 18:52:18.350,4968743199134474245,,158.248.235.43,NO,-,-,29695,desktop,True,False,False
2020-03-11 19:07:15.632,-3215277593390961715,,185.12.59.82,NO,Oslo County,Oslo,50304,desktop,True,False,False
2020-03-11 19:18:45.593,5914488551386414121,,151.252.14.27,NO,-,-,49788,desktop,True,False,False
2020-03-11 19:32:03.653,-7546740578675175948,,79.160.2.144,NO,Viken,Lierskogen,29695,mobile,True,False,False
2020-03-11 19:33:35.715,7684007986159982911,,37.97.11.157,NO,-,-,29695,mobile,True,False,False
2020-03-11 19:34:07.528,-7282366167495022523,,92.221.63.78,NO,Rogaland,Algard,29695,desktop,True,False,False
2020-03-11 19:34:26.098,-8685510047306861540,,10.0.63.253,NO,Viken,Drammen,29695,desktop,True,False,False
2020-03-11 19:35:29.376,-6794125497066375425,,10.3.42.219,CA,Ontario,Carleton Place,43038,desktop,True,False,False
2020-03-11 19:36:21.721,-7546740578675175948,,79.160.2.144,NO,Viken,Lierskogen,29695,mobile,True,False,False
2020-03-11 19:48:42.087,-996387303248525528,,147.161.17.160,NO,Troms og Finnmark,Båtsfjord,207464,mobile,True,False,False
2020-03-11 19:50:02.869,-6970696779715960382,478.0,10.0.67.97,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-11 19:55:59.835,-8393486139849138498,,109.238.209.144,CZ,Hlavni mesto Praha,Prague,48574,mobile,True,False,False
2020-03-11 19:56:19.178,6711848545572642424,,79.160.252.138,NO,Rogaland,Suldalsosen,29695,mobile,True,False,False
2020-03-11 19:56:57.070,7932427302332236827,,79.160.46.148,NO,Viken,Sylling,29695,tablet,True,False,False
2020-03-11 19:57:55.921,-8393486139849138498,,109.238.209.144,CZ,Hlavni mesto Praha,Prague,48574,mobile,True,False,False
2020-03-11 19:58:34.612,-8393486139849138498,,109.238.209.144,CZ,Hlavni mesto Praha,Prague,48574,mobile,True,False,False
2020-03-11 20:03:24.555,-778761384650059990,,152.93.194.142,NO,Rogaland,Sola,29695,mobile,True,False,False
2020-03-11 20:04:06.508,-2959045340319798321,577.0,89.162.105.110,NO,Troms og Finnmark,Tromsø,29695,tablet,True,False,False
2020-03-11 20:05:29.863,6711848545572642424,,10.0.11.234,NO,-,-,500021,mobile,True,True,False
2020-03-11 20:08:48.864,-9087105060219911723,,92.220.20.244,NO,Viken,Hasle,29695,desktop,True,False,False
2020-03-11 20:09:32.970,6711848545572642424,,79.160.252.138,NO,Rogaland,Suldalsosen,29695,mobile,True,False,False
2020-03-11 20:12:04.333,-7491406508237674036,611.0,51.175.186.107,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-11 20:13:05.852,6711848545572642424,,79.160.252.138,NO,Rogaland,Suldalsosen,29695,mobile,False,False,False
2020-03-11 20:14:49.318,-5114744563714910392,,81.166.116.46,NO,Rogaland,Stavanger,29695,mobile,True,False,False
2020-03-11 20:28:13.966,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 20:29:07.689,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 20:33:21.097,2403856564659909496,,109.247.72.55,NO,Rogaland,Stavanger,29695,mobile,True,False,False
2020-03-11 20:35:57.587,5506037544442999100,,51.175.67.248,NO,Viken,Stabekk,29695,desktop,True,False,False
2020-03-11 20:36:06.628,-9087105060219911723,,152.93.255.233,NO,-,-,29695,desktop,True,False,False
2020-03-11 20:37:12.502,6711848545572642424,,79.160.252.138,NO,Rogaland,Suldalsosen,29695,mobile,True,False,False
2020-03-11 20:38:19.433,4044610688534827334,,156.52.24.252,NO,-,-,29695,mobile,True,False,False
2020-03-11 20:40:03.585,-9087105060219911723,,152.93.255.233,NO,-,-,29695,desktop,True,False,False
2020-03-11 21:03:52.717,-6979735541105773098,,79.161.70.212,NO,Rogaland,Haugesund,29695,mobile,True,False,False
2020-03-11 21:10:56.620,4370102801429656316,,158.248.110.71,NO,Vestland,Bergen,29695,mobile,True,False,False
2020-03-11 21:17:29.234,2718732674147779465,,158.248.126.197,NO,Vestland,Bergen,29695,mobile,True,False,False
2020-03-11 21:19:31.139,5442853560519803949,,79.161.75.173,NO,-,Odda,29695,desktop,True,False,False
2020-03-11 21:24:50.727,2299589966205712724,,109.203.19.254,NO,Innlandet,Hamar,29492,desktop,True,False,False
2020-03-11 21:24:56.223,-704620411053885127,512.0,37.191.152.36,NO,Oslo County,Oslo,57963,mobile,True,False,False
2020-03-11 21:28:16.956,7932427302332236827,,79.160.46.148,NO,Viken,Sylling,29695,mobile,True,False,False
2020-03-11 21:41:11.987,-4165118724432580591,,51.175.128.70,NO,Viken,Dal,29695,desktop,True,False,False
2020-03-11 21:43:31.821,1131785529226356779,,158.248.33.250,NO,Vestland,Bergen,29695,mobile,True,False,False
2020-03-11 21:46:56.139,-3761102978694460936,,51.175.198.225,NO,Oslo County,Oslo,29695,desktop,True,False,False
2020-03-11 21:53:46.405,-1562231609818607695,,51.174.52.179,NO,Rogaland,Stavanger,29695,mobile,False,False,False
2020-03-11 21:59:36.643,290573617695457942,,139.164.230.24,NO,Viken,Drammen,29695,desktop,True,False,False
2020-03-11 22:00:55.024,-2745089974855741347,,92.221.247.127,NO,Viken,As,29695,desktop,True,False,False
2020-03-11 22:17:19.231,8251644426149334304,,92.220.47.156,NO,Rogaland,Stavanger,29695,tablet,True,False,False
2020-03-11 23:23:29.458,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 23:24:03.195,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-11 23:51:03.386,-7568768204285258508,448.0,10.0.64.138,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-12 00:33:04.868,89462947408438493,,156.52.102.210,NO,Viken,Fredrikstad,29695,mobile,True,False,False
2020-03-12 00:48:16.697,89462947408438493,,156.52.102.210,NO,Viken,Fredrikstad,29695,mobile,False,False,False
2020-03-12 02:37:44.901,-3877913434938816466,,37.97.50.222,NO,-,-,29695,desktop,True,False,False
2020-03-12 02:50:57.905,549771390889321665,,85.116.196.235,DE,-,-,34240,mobile,True,False,False
2020-03-12 02:51:38.890,549771390889321665,,85.116.196.235,DE,-,-,34240,mobile,True,False,False
2020-03-12 03:14:12.923,-3877913434938816466,,37.97.50.222,NO,-,-,29695,desktop,True,False,False
2020-03-12 03:49:47.172,-1056544137201442163,,91.186.18.239,GB,-,-,29550,desktop,True,False,False
2020-03-12 04:50:02.996,6316090675747493994,,170.39.76.172,US,-,-,393398,desktop,True,False,False
2020-03-12 05:11:02.439,2299589966205712724,,84.208.108.199,NO,Oslo County,Oslo,41164,desktop,True,False,False
2020-03-12 05:15:28.448,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 05:16:02.119,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 05:21:42.182,6338157040432685864,,10.0.84.1,PL,Łódź Voivodeship,Lodz,205727,mobile,False,False,False
2020-03-12 05:22:59.802,6338157040432685864,,10.0.84.1,PL,Łódź Voivodeship,Lodz,205727,mobile,True,False,False
2020-03-12 05:45:29.408,-73977651669400118,,10.0.77.185,NO,-,-,29695,desktop,True,False,False
2020-03-12 06:08:44.850,3359378905012630237,,10.0.59.212,NO,Nordland,Storforshei,29695,mobile,True,False,False
2020-03-12 06:21:11.166,-1275632005416164428,,92.221.187.40,NO,Rogaland,Sandnes,29695,mobile,True,False,False
2020-03-12 06:27:52.344,377618718314325853,,109.247.203.245,NO,Vestfold og Telemark,Tønsberg,29695,desktop,True,False,False
2020-03-12 06:34:10.499,621845881036861260,,158.248.196.162,NO,-,-,29695,mobile,True,False,False
2020-03-12 07:01:57.030,-2745089974855741347,,92.221.247.127,NO,Viken,As,29695,desktop,True,False,False
2020-03-12 07:05:24.266,7112679240963616459,533.0,23.5.51.205,NO,Oslo County,Oslo,41164,mobile,True,False,False
2020-03-12 07:06:51.136,4147630344691689692,,81.167.193.58,NO,Vestfold og Telemark,Tønsberg,29695,mobile,True,False,False
2020-03-12 07:14:40.519,2938877318025137203,,80.202.200.65,NO,Trøndelag,Kattem,15659,mobile,True,False,False
2020-03-12 07:21:29.960,2938877318025137203,,80.202.200.65,NO,Trøndelag,Kattem,15659,mobile,True,False,False
2020-03-12 07:30:09.883,5456108831066236697,,109.247.140.187,NO,Rogaland,Stavanger,29695,desktop,True,False,False
2020-03-12 07:35:43.369,2524468288492178945,,84.209.47.5,NO,Oslo County,Oslo,41164,desktop,True,False,False
2020-03-12 07:48:43.253,5456108831066236697,,109.247.140.187,NO,Rogaland,Stavanger,29695,desktop,True,False,False
2020-03-12 07:54:17.209,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 07:55:10.376,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 07:57:21.414,-1253824867539899219,,84.234.170.20,NO,Møre og Romsdal,Valderoy,29695,desktop,True,False,False
2020-03-12 08:07:04.872,5456108831066236697,,109.247.140.187,NO,Rogaland,Stavanger,29695,desktop,True,False,False
2020-03-12 08:19:11.635,1797373071168081806,,46.19.18.156,NO,Oslo County,Oslo,49082,desktop,True,False,False
2020-03-12 08:24:35.289,7112679240963616459,495.0,23.5.51.205,NO,Oslo County,Oslo,41164,mobile,True,False,False
2020-03-12 08:28:45.785,8450058182254465767,,103.51.56.248,IN,West Bengal,Kolkata,45775,mobile,True,False,False
2020-03-12 08:33:03.168,-2387814097411376505,,139.164.100.102,NO,-,-,29695,desktop,True,False,False
2020-03-12 08:37:14.516,-6315160340822102103,,10.0.77.210,NO,Oslo County,Oslo,29695,desktop,True,False,False
2020-03-12 08:39:07.435,4856007174062145626,,10.0.175.236,NO,Oslo County,Oslo,6829,desktop,True,False,False
2020-03-12 08:43:33.134,-2474668688388808075,,158.149.1.144,NO,-,-,29492,mobile,True,False,False
2020-03-12 08:57:28.895,4770693049962234504,,158.149.137.8,NO,-,-,29492,mobile,True,False,False
2020-03-12 09:03:16.102,-3416268822466992798,,62.73.200.150,NO,Vestland,Bergen,25400,desktop,True,False,False
2020-03-12 09:06:17.828,-2113387764259172035,,51.174.227.10,NO,-,Os,29695,tablet,True,False,False
2020-03-12 09:23:03.978,7831837200043615194,,84.49.0.194,NO,Oslo County,Oslo,15659,desktop,True,False,False
2020-03-12 09:34:01.501,-8338344591151240930,469.0,81.166.187.123,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-12 09:44:10.244,-535618475655798290,,10.1.29.82,NO,Viken,Hvitsten,50989,desktop,True,False,False
2020-03-12 09:46:59.150,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 09:47:45.982,-2437383745936308455,,158.149.4.77,NO,-,-,29492,desktop,True,False,False
2020-03-12 09:54:16.084,3359378905012630237,,10.0.59.212,NO,Nordland,Storforshei,29695,mobile,True,False,False
2020-03-12 10:01:41.678,-7491406508237674036,692.0,81.166.197.193,NO,Oslo County,Oslo,29695,mobile,True,False,False
2020-03-12 10:05:38.833,3359378905012630237,,10.0.59.212,NO,Nordland,Storforshei,29695,desktop,True,False,False
2020-03-12 10:06:59.180,-6952854136912555233,,158.149.99.219,NO,Innlandet,Folldal,29492,desktop,True,False,False
2020-03-12 10:17:35.043,4266456107328405883,,158.149.117.254,NO,Innlandet,Folldal,29492,desktop,True,False,False
2020-03-12 10:21:08.937,-2113387764259172035,,51.174.227.10,NO,-,Os,29695,desktop,True,False,False
2020-03-12 10:33:10.864,-7134890500077051386,,10.0.8.252,IT,-,-,207674,desktop,True,True,False
2020-03-12 10:41:07.493,7690347903059903728,,10.0.116.233,NO,Vestland,Bekkjarvik,500001,desktop,True,False,False
2020-03-12 10:42:32.358,7690347903059903728,,10.0.116.233,NO,Vestland,Bekkjarvik,500001,desktop,True,False,False
2020-03-12 10:53:23.227,7969666057775296388,,10.1.33.84,FR,Normandy,Giel-Courteilles,500007,desktop,True,False,False
2020-03-12 10:54:43.710,7112679240963616459,903.0,23.5.51.205,NO,Oslo County,Oslo,41164,mobile,True,False,False
2020-03-12 11:19:37.564,-8785843677555830094,,51.175.88.102,NO,Viken,Flateby,29695,mobile,True,False,False
2020-03-12 11:25:55.106,-9124537240225242578,,10.3.153.26,NO,Vestfold og Telemark,Hvasser,500078,desktop,True,False,False
2020-03-12 11:35:59.287,-1657783838701388695,,46.212.223.2,NO,Viken,Skjetten,41164,desktop,True,False,False
2020-03-12 11:40:46.578,6269466844685623335,,77.106.148.167,NO,Innlandet,Brumunddal,29492,desktop,True,False,False
2020-03-12 11:50:45.135,2574174644110396163,,92.221.53.87,NO,Rogaland,Algard,29695,desktop,True,False,False
2020-03-12 11:52:35.511,2521218090513965702,,51.174.217.171,NO,Vestfold og Telemark,Tønsberg,29695,mobile,False,False,False
2020-03-12 11:55:17.327,2521218090513965702,,51.174.217.171,NO,Vestfold og Telemark,Tønsberg,29695,mobile,True,False,False
2020-03-12 12:06:14.017,-5172558752413183839,,51.174.197.211,NO,Vestfold og Telemark,Horten,29695,tablet,True,False,False
2020-03-12 12:22:09.512,-535618475655798290,,10.1.29.82,NO,Viken,Hvitsten,50989,desktop,True,False,False
2020-03-12 12:25:34.382,-535618475655798290,,10.1.29.82,NO,Viken,Hvitsten,50989,desktop,False,False,False
2020-03-12 12:27:39.709,4209372968855544428,,10.3.49.198,KR,-,-,502112,mobile,False,False,False
2020-03-12 12:36:58.918,-3078258525548888329,,81.166.128.66,NO,Rogaland,Sandnes,29695,desktop,True,False,False
2020-03-12 12:46:56.511,-2745089974855741347,,92.221.247.127,NO,Viken,As,29695,desktop,True,False,False
2020-03-12 13:11:03.953,8862763193528896112,,81.166.209.58,NO,Viken,Askim,29695,desktop,True,False,False
2020-03-12 13:11:20.586,1583081130508983820,,78.156.18.28,NO,Viken,Halden,41164,desktop,True,False,False
2020-03-12 13:12:08.420,4318732900024962365,,10.0.160.77,NO,Viken,Sem,500136,desktop,True,False,False
2020-03-12 13:13:12.993,4318732900024962365,,10.0.160.77,NO,Viken,Sem,500136,desktop,True,False,False
2020-03-12 13:58:11.350,-3040675008667209606,,109.247.91.174,NO,Vestland,Bergen,29695,desktop,True,False,False
2020-03-12 13:59:24.736,-8619541530930730160,,51.174.159.235,NO,Vestfold og Telemark,Tønsberg,29695,mobile,True,False,False
2020-03-12 14:28:31.374,-3541498406019756525,,10.0.77.228,NO,Oslo County,Oslo,29695,desktop,False,False,False
2020-03-12 14:37:12.328,-3331214724103203572,,176.107.135.3,PL,Mazovia,Warsaw,205727,mobile,False,False,False
2020-03-12 14:49:53.880,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 14:50:33.194,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 14:55:30.797,5503873746490680808,,92.220.130.152,NO,Vestland,Stord,29695,desktop,True,False,False
2020-03-12 15:01:16.237,7969666057775296388,,10.1.33.84,FR,Normandy,Giel-Courteilles,500007,desktop,True,False,False
2020-03-12 15:28:37.389,-8471467215848000261,,139.164.179.211,NO,-,-,29695,desktop,True,False,False
2020-03-12 15:31:22.785,1428012973626540786,,46.250.219.54,NO,Rogaland,Sandnes,28824,desktop,True,False,False
2020-03-12 15:47:59.802,-215247441672207671,,95.169.59.60,NO,Innlandet,Oyer,29492,mobile,True,False,False
2020-03-12 16:07:25.713,-2803305276109255027,752.0,37.191.155.4,NO,Oslo County,Oslo,57963,mobile,True,False,False
2020-03-12 16:08:45.174,-2803305276109255027,587.0,37.191.155.4,NO,Oslo County,Oslo,57963,mobile,True,False,False
2020-03-12 16:11:05.164,-720528843671416737,,10.0.77.104,NO,-,-,29695,desktop,True,False,False
2020-03-12 16:11:37.915,-1904956310385735850,,79.161.193.114,NO,-,Odda,29695,mobile,True,False,False
2020-03-12 16:22:32.629,-5935042746236201099,,213.162.232.23,NO,-,-,28824,desktop,True,False,False
2020-03-12 16:35:21.247,726867890610472108,,43.252.34.211,IN,Maharashtra,Bhiwandi,132996,mobile,True,False,False
2020-03-12 16:35:44.203,726867890610472108,,43.252.34.211,IN,Maharashtra,Bhiwandi,132996,mobile,True,False,False
2020-03-12 16:36:05.012,726867890610472108,,43.252.34.211,IN,Maharashtra,Bhiwandi,132996,mobile,True,False,False
2020-03-12 16:40:54.774,7527272129269208526,,80.203.135.99,NO,Vestfold og Telemark,Tønsberg,15659,desktop,True,False,False
2020-03-12 16:49:26.374,-2113387764259172035,,51.174.227.10,NO,-,Os,29695,desktop,True,False,False
2020-03-12 16:51:14.443,1583081130508983820,,78.156.18.28,NO,Viken,Halden,41164,desktop,True,False,False
2020-03-12 16:54:12.187,-6779039368228674909,,188.228.9.47,NO,-,-,29695,mobile,True,False,False
2020-03-12 16:58:13.091,7690347903059903728,,10.0.116.233,NO,Vestland,Bekkjarvik,500001,desktop,True,False,False
2020-03-12 16:58:53.531,-8964258062682057846,,10.0.64.40,NO,-,-,29695,mobile,False,False,False
2020-03-12 16:59:25.158,-1857644931458130806,,77.106.184.195,NO,Innlandet,Hamar,29492,mobile,True,False,False
2020-03-12 17:00:23.094,5053953363115837015,,80.202.172.42,NO,-,-,15659,desktop,True,False,False
2020-03-12 17:07:21.991,-1486011155944739817,,10.1.37.48,IN,Rajasthan,Kapasan,132996,mobile,True,False,False
2020-03-12 17:08:32.815,-1486011155944739817,,10.1.37.48,IN,Rajasthan,Kapasan,132996,mobile,False,False,False
